entire,campus,number,class_,seperate,major,class_name,prof,time,place
ACADEMIC ENGLISH,서울,IFLS011,C9,교양,국제어학원,"ACADEMIC ENGLISHⅠ(영강) 중급/사범대학, 디자인조형학부(2021학번 신입생 우선 신청)
*2~4학년 미이수자 및 재수강자-수강신청 정정기간 중 전체 학년 기간에 수강신청 가능 ",Karl M. Johnson,1(2),화(1) 국제관 407A호 목(1) 국제관 407A호
ACADEMIC ENGLISH,서울,IFLS011,D1,교양,국제어학원,"ACADEMIC ENGLISHⅠ(영강) 중급/사범대학, 디자인조형학부(2021학번 신입생 우선 신청)
*2~4학년 미이수자 및 재수강자-수강신청 정정기간 중 전체 학년 기간에 수강신청 가능 ",잼버졸탄폴,1(2),화(2) 교양관 203호 목(2) 교양관 203호
ACADEMIC ENGLISH,서울,IFLS011,D2,교양,국제어학원,"ACADEMIC ENGLISHⅠ(영강) 중급/사범대학, 디자인조형학부(2021학번 신입생 우선 신청)
*2~4학년 미이수자 및 재수강자-수강신청 정정기간 중 전체 학년 기간에 수강신청 가능 ",Rockwell H. Stewart,1(2),화(3) 국제관 112호 목(3) 국제관 112호
ACADEMIC ENGLISH,서울,IFLS011,D3,교양,국제어학원,"ACADEMIC ENGLISHⅠ(영강) 중급/사범대학, 디자인조형학부(2021학번 신입생 우선 신청)
*2~4학년 미이수자 및 재수강자-수강신청 정정기간 중 전체 학년 기간에 수강신청 가능 ",Russell Mason,1(2),화(4) 국제관 108A호 목(4) 국제관 108A호
ACADEMIC ENGLISH,서울,IFLS011,D4,교양,국제어학원,"ACADEMIC ENGLISHⅠ(영강) 중급/사범대학, 디자인조형학부(2021학번 신입생 우선 신청)
*2~4학년 미이수자 및 재수강자-수강신청 정정기간 중 전체 학년 기간에 수강신청 가능 ",Russell Mason,1(2),화(5) 국제관 108A호 목(5) 국제관 108A호
미디어학부,서울,JMCO457,00,전공선택,미디어학부,"미디어제작워크샵Ⅱ * 수강대상 : 미디어학부생(이중,부전공,복수전공 포함)만 신청 가능",정창영,3(4),수(1-3) 미디어관B203
미디어학부,서울,JMCO458,00,전공선택,미디어학부,"미디어제작워크샵Ⅲ * 수강대상 : 미디어학부생(이중,부전공,복수전공 포함)만 신청 가능",안수영,3(4),금(1-3) 미디어관B203
문과대학,서울,SOCI240,00,전공선택,사회학과,사회심리학,윤인진,3(3),월(2) 서관 401호 수(2) 서관 401호
문과대학,서울,SOCI242,00,전공선택,사회학과,사회문제론(영강),송효종,3(3),월(3-4) 서관 317호 수(3-4) 서관 317호
문과대학,서울,SOCI243,00,전공선택,사회학과,사회행위론(영강),심재만,3(3),화(2) 서관 307호 목(2) 서관 307호
문과대학,서울,SOCI264,00,전공선택,사회학과,복지사회학,정승국,3(3),수(7-9) 서관 307호
문과대학,서울,SOCI273,00,전공선택,사회학과,북한사회의이해,조한범,3(3),금(1-2) 서관 215호
문과대학,서울,SOCI290,00,전공선택,사회학과,사회학으로의초대,김수한,3(3),금(5-6) 서관 132호
문과대학,서울,SOCI291,01,전공필수,사회학과,사회학적상상력,박길성,3(3),월(2) 서관 132호 수(2) 서관 132호
문과대학,서울,SOCI291,02,전공필수,사회학과,사회학적상상력,장안식,3(3),수(2) 국제관 214호 금(2) 국제관 214호
문과대학,서울,SOCI292,00,전공필수,사회학과,사회학발달사,박형신,3(3),화(5) 교양관 304호 목(5) 교양관 304호
문과대학,서울,SOCI294,00,전공필수,사회학과,사회조사방법,김선업,3(3),월(6) 본교대강당103(한국일보홀) 수(6) 본교대강당103(한국일보홀)
문과대학,서울,SPAN211,00,전공선택,서어서문학과,중급스페인어연습I(외국어강의),LUMBRERAS COBO DALIA,2(3),화(3-4) 서관 401호 목(3-4) 서관 401호
문과대학,서울,SPAN213,00,전공선택,서어서문학과,스페인어산문강독(외국어강의),LUMBRERAS COBO DALIA,2(3),월(2) 미디어관 103호 수(2) 미디어관 103호
문과대학,서울,SPAN218,00,전공선택,서어서문학과,라틴아메리카단편소설강독,배지완,3(3),화(1) 서관 307호 목(1) 서관 307호
문과대학,서울,SPAN301,00,전공선택,서어서문학과,스페인어학개론,신태식,3(3),월(6) 법학관구관 B101호 수(6) 교육관 304호
문과대학,서울,SPAN313,00,전공선택,서어서문학과,서중남미지역학I,김희순,3(3),월(3-4) 법학관구관 B104호 수(3-4) 법학관구관 B104호
문과대학,서울,SPAN315,00,전공선택,서어서문학과,라틴아메리카문화사,박수경,3(3),월(6) 서관 202호 수(6) 서관 202호
문과대학,서울,SPAN323,00,전공선택,서어서문학과,스페인시,장재원,3(3),화(3-4) 교양관 304호 목(3-4) 교양관 304호
문과대학,서울,SPAN327,00,전공선택,서어서문학과,스페인소설,김재선,3(3),월(6) 국제관 305호 수(6) 국제관 305호
문과대학,서울,SPAN337,00,전공선택,서어서문학과,라틴아메리카식민지시대연구,송상기,3(3),화(1) 서관 404호 목(1) 서관 404호
문과대학,서울,SPAN338,00,전공선택,서어서문학과,스페인·라틴아메리카정치와사회변동,강정원,3(3),금(5-6) 서관 316B호
문과대학,서울,HOEW202,00,전공선택,사학과,동아시아사입문,이형식,3(3),화(6) 서관 315호 목(6) 서관 315호
문과대학,서울,HOEW305,00,전공선택,사학과,중국문명과제국체제,김호,3(3),월(1) 서관 317호 수(1) 서관 317호
문과대학,서울,HOEW307,00,전공선택,사학과,중국근세사,이훈,3(3),화(3-4) 법학관구관 B101호 목(3-4) 법학관구관 B101호
문과대학,서울,HOEW311,00,전공선택,사학과,서양고대사,손태창,3(3),화(6) 사대신관 223호 목(6) 사대신관 223호
문과대학,서울,HOEW313,00,전공선택,사학과,서양근세사,염운옥,3(3),월(3-4) 법학관구관 B103호 수(3-4) 법학관구관 B103호
문과대학,서울,HOEW315,00,전공선택,사학과,서양최근세사,오인영,3(3),월(6) 법학관구관 B104호 수(6) 법학관구관 B104호
문과대학,서울,HOEW365,00,전공선택,사학과,독일문화사,한해정,3(3),월(7-8) 법학관구관 B103호 수(7-8) 법학관구관 B103호
문과대학,서울,HOEW367,00,전공선택,사학과,미국문화사(영강),이동규,3(3),월(1) 법학관구관 B103호 수(1) 법학관구관 B103호
문과대학,서울,HOEW401,00,전공선택,사학과,일본사,송완범,3(3),월(2) 서관 403호 수(2) 서관 403호
문과대학,서울,HOEW409,00,전공선택,사학과,동아시아현대사,박상수,3(3),화(5) 법학관구관 207호 목(5) 법학관구관 207호
문과대학,서울,FRAN211,00,전공선택,불어불문학과,프랑스어말하기(외국어강의),Simon Kim,3(3),화(5) 교양관 104호 목(5) 교양관 104호
문과대학,서울,FRAN213,00,전공선택,불어불문학과,번역프랑스문학,김준현,3(3),월(5) 서관 202호 수(5) 서관 202호
문과대학,서울,FRAN215,00,전공선택,불어불문학과,집중프랑스어(외국어강의),조준형,3(3),월(1) 서관 403호 수(1) 서관 403호
문과대학,서울,FRAN231,00,전공선택,불어불문학과,프랑스문학의이해,이순희 정하영김지현,3(3),월(6) 서관 317호 수(6) 서관 317호
문과대학,서울,FRAN233,00,전공선택,불어불문학과,프랑스어의이해,이영훈,3(3),월(5) 서관 224B호 수(5) 서관 224B호
문과대학,서울,FRAN333,00,전공선택,불어불문학과,비지니스프랑스어(외국어강의),박선희,3(3),화(6) 서관 314A호 목(6) 서관 314A호
문과대학,서울,FRAN335,00,전공선택,불어불문학과,프랑스문학사I(외국어강의),이순희,3(3),화(5) 서관 316B호 목(5) 서관 316B호
문과대학,서울,FRAN337,00,전공선택,불어불문학과,불한대조분석(외국어강의),Jeanmaire Guillaume,3(3),월(3-4) 서관 314B호 수(3-4) 서관 314B호
문과대학,서울,FRAN343,00,전공선택,불어불문학과,아동문학번역(외국어강의),이순희,3(3),화(3-4) 서관 402호 목(3-4) 서관 402호
문과대학,서울,FRAN345,00,전공선택,불어불문학과,프랑스어와미디어(외국어강의),김보현,3(3),화(2) 정경관 124호 목(2) 정경관 124호
1학년세미나,서울,GEKS005,D8,교양,교양교육원,1학년세미나Ⅰ,최자윤,1(1),미정
1학년세미나,서울,GEKS005,D9,교양,교양교육원,1학년세미나Ⅰ,김재혁,1(1),미정
1학년세미나,서울,GEKS005,DA,교양,교양교육원,1학년세미나Ⅰ,김용현,1(1),미정
1학년세미나,서울,GEKS005,DB,교양,교양교육원,1학년세미나Ⅰ,신지영,1(1),미정
1학년세미나,서울,GEKS005,DC,교양,교양교육원,1학년세미나Ⅰ,이영훈,1(1),미정
1학년세미나,서울,GEKS005,DD,교양,교양교육원,1학년세미나Ⅰ,손주경,1(1),미정
1학년세미나,서울,GEKS005,DE,교양,교양교육원,1학년세미나Ⅰ,조재룡,1(1),미정
1학년세미나,서울,GEKS005,DF,교양,교양교육원,1학년세미나Ⅰ,김준현,1(1),미정
1학년세미나,서울,GEKS005,DG,교양,교양교육원,1학년세미나Ⅰ,이순희,1(1),미정
1학년세미나,서울,GEKS005,DH,교양,교양교육원,1학년세미나Ⅰ,홍윤기,1(1),미정
선택교양,서울,HOKA112,03,교양,한국사학과,한국인의역사인식,박진,3(3),월(3-4) 교양관 202호 수(3-4) 교양관 202호
선택교양,서울,HOKA114,01,교양,한국사학과,한국근현대민족운동사,김재웅,3(3),화(1) 교양관 203호 목(1) 교양관 203호
선택교양,서울,HOKA114,02,교양,한국사학과,한국근현대민족운동사,한승훈,3(3),금(5-6) 서관 314B호
선택교양,서울,HOKA115,00,교양,한국사학과,한국역사의국제적환경,양진아,3(3),화(6) 사대신관 321호 목(6) 사대신관 321호
선택교양,서울,HOKA118,00,교양,한국사학과,한국역사상의전쟁과평화,이동훈,3(3),월(6) 교육관 407호 수(6) 교육관 407호
선택교양,서울,HOKA119,01,교양,한국사학과,미래를생각하는한국사,김창현,3(3),화(2) 교육관 407호 목(2) 교육관 407호
선택교양,서울,HOKA119,02,교양,한국사학과,미래를생각하는한국사,신용옥,3(3),화(3-4) 교양관 105호 목(3-4) 교양관 105호
선택교양,서울,HOKA119,03,교양,한국사학과,미래를생각하는한국사 교수변경:임성수→양진아,양진아,3(3),월(3-4) 정경관 124호 수(3-4) 정경관 124호
선택교양,서울,HOKA119,04,교양,한국사학과,미래를생각하는한국사,구선희,3(3),월(2) 교육관 312호 수(2) 교육관 312호
선택교양,서울,HOKA119,05,교양,한국사학과,미래를생각하는한국사,현광호,3(3),화(3-4) 교양관 404호 목(3-4) 교양관 404호
문과대학,서울,GERM205,00,전공선택,독어독문학과,독문학개론,신지영,3(3),월(6) 서관 316A호 수(6) 서관 316A호
문과대학,서울,GERM227,00,전공선택,독어독문학과,독일문화의이해,김용현,3(3),화(7-8) 법학관구관 206호 목(7-8) 법학관구관 206호
문과대학,서울,GERM237,00,전공선택,독어독문학과,독어어휘연습I(외국어강의),이정현,3(3),화(1) 서관 403호 목(1) 서관 403호
문과대학,서울,GERM303,00,전공선택,독어독문학과,독시선독,김재혁,3(3),월(5) 서관 316A호 수(5) 서관 316A호
문과대학,서울,GERM335,00,전공선택,독어독문학과,독일어권정치경제개관,이정린,3(3),화(6) 서관 316B호 목(6) 서관 316B호
문과대학,서울,GERM339,00,전공선택,독어독문학과,독일문화산업,신지영,3(3),월(2) 서관 223호 수(2) 서관 223호
문과대학,서울,GERM349,00,전공선택,독어독문학과,독해와문법Ⅰ,김재영,3(3),월(3-4) 교양관 105호 수(3-4) 교양관 105호
문과대학,서울,GERM351,01,전공필수,독어독문학과,독어 CEFR B I-I(외국어강의) 독문과20학번끝자리홀수학번 우선수강,Chris Andre Schneider,3(3),수(2) 서관 317호 금(2) 서관 317호
문과대학,서울,GERM351,02,전공필수,독어독문학과,독어 CEFR B I-I(외국어강의) 독문과20학번끝자리짝수학번 우선수강,전지선,3(3),수(2) 서관 224B호 금(2) 서관 224B호
문과대학,서울,RUSS201,02,전공필수,노어노문학과,중급러시아어I(외국어강의) (수강대상: 시작반),김진규,3(3),수(3-4) 서관 224A호 금(3-4) 서관 224A호
문과대학,서울,RUSS205,00,전공필수,노어노문학과,러시아문학기행,이명현,3(3),화(5) 교양관 605호 목(5) 교양관 406호
문과대학,서울,RUSS207,01,전공선택,노어노문학과,중급러시아어회화I(외국어강의),Valentina A Bojko,2(2),화(3) 교육관 406A호 목(3) 교육관 406A호
문과대학,서울,RUSS207,02,전공선택,노어노문학과,중급러시아어회화I(외국어강의),Valentina A Bojko,2(2),화(7) 교육관 406A호 목(7) 교육관 406A호
문과대학,서울,RUSS213,00,전공필수,노어노문학과,러시아어의구조,정정원,3(3),월(5) 교양관 210호 수(5) 교양관 210호
문과대학,서울,RUSS218,00,전공선택,노어노문학과,러시아문학과영상예술I,이형숙,3(3),월(6-8) 교양관 311호
문과대학,서울,RUSS257,00,전공선택,노어노문학과,러시아정교와사상,임혜영,3(3),월(1) 서관 404호 수(1) 서관 404호
문과대학,서울,RUSS259,00,전공선택,노어노문학과,러시아역사세미나,김주연,3(3),화(3-4) 교육관 310호 목(3-4) 교육관 310호
문과대학,서울,RUSS331,00,전공선택,노어노문학과,러시아문학강독과번역I,김혜란,3(3),화(6) 교육관 305호 목(6) 교육관 305호
문과대학,서울,RUSS363,00,전공선택,노어노문학과,고급러시아어회화I(외국어강의),Valentina A Bojko,2(2),화(4) 교육관 406A호 목(4) 교육관 406A호
문과대학,서울,KORE201,01,전공필수,국어국문학과,한국문학의이해 (국문과 1학년만 수강),최귀묵,3(3),화(5) 교양관 412호 목(5) 교양관 412호
문과대학,서울,KORE201,02,전공필수,국어국문학과,한국문학의이해 (국문과 1학년 제외),정우봉,3(3),화(5) 서관 215호 목(5) 서관 215호
문과대학,서울,KORE201,03,전공필수,국어국문학과,한국문학의이해 (외국인만 수강),엄태웅,3(3),화(5) 서관 202호 목(5) 서관 202호
문과대학,서울,KORE201,04,전공필수,국어국문학과,한국문학의이해 (GKS융합전공자만 수강),박경남,3(3),화(5) 교양관 606호 목(5) 교양관 606호
문과대학,서울,KORE208,00,전공선택,국어국문학과,한국어정보처리,조민하,3(3),화(5) 서관 317호 목(5) 서관 317호
문과대학,서울,KORE209,00,전공선택,국어국문학과,현대시론,김종훈,3(3),화(6) 서관 132호 목(6) 서관 132호
문과대학,서울,KORE210,00,전공선택,국어국문학과,현대비평론,오형엽,3(3),화(5) 서관 132호 목(5) 서관 132호
문과대학,서울,KORE211,00,전공선택,국어국문학과,현대희곡론,서미진,3(3),화(3-4) 서관 215호 목(3-4) 서관 215호
문과대학,서울,KORE215,01,전공선택,국어국문학과,고전문학사,강상순,3(3),월(3-4) 서관 215호 수(3-4) 서관 215호
문과대학,서울,CHIN481,00,전공선택,중어중문학과,중국현대문학비평,고점복,3(3),화(6) 법학관구관 207호 목(6) 법학관구관 207호
문과대학,서울,CHIN485,00,전공선택,중어중문학과,중국문학과영상문화,김종석,3(3),화(3-4) 서관 225호 목(3-4) 서관 225호
문과대학,서울,CHIN489,00,전공선택,중어중문학과,중국어교과교육론(외국어강의),조동매,3(3),화(6) 서관 316A호 목(6) 서관 316A호
문과대학,서울,JAPN339,00,전공선택,일어일문학과,일본고전명작선독,김수미,3(3),화(6) 서관 401호 목(6) 서관 401호
문과대학,서울,JAPN349,00,전공선택,일어일문학과,일본사회와언어(외국어강의),주현숙,3(3),월(3-4) 교양관 110호 수(3-4) 교양관 110호
문과대학,서울,JAPN352,00,전공선택,일어일문학과,일본근현대명작선독2,엄인경,3(3),월(3-4) 서관 403호 수(3-4) 서관 403호
문과대학,서울,JAPN369,00,전공선택,일어일문학과,일본근현대대중소설,유재진,3(3),월(5) 서관 215호 수(5) 서관 215호
문과대학,서울,JAPN402,00,전공선택,일어일문학과,대중문학속의현대일본(외국어강의),Sugimoto Shogo,3(3),월(2) 교양관 105호 수(2) 교양관 105호
문과대학,서울,JAPN415,00,전공선택,일어일문학과,일본어의미론(외국어강의),권근령,3(3),화(5) 사대신관 402호 목(5) 사대신관 402호
문과대학,서울,JAPN420,00,전공선택,일어일문학과,일본의사상:전통과변용(외국어강의),김남은,3(3),화(6) 법학관구관 B102호 목(6) 법학관구관 B102호
문과대학,서울,JAPN422,00,전공선택,일어일문학과,일본경제의과제와전망(외국어강의),김영근,3(3),월(7-8) 교양관 414호 수(7-8) 교양관 414호
문과대학,서울,JAPN425,00,전공선택,일어일문학과,일본어문자와발음의이해(외국어강의),Komatsu Nana,3(3),월(5) 교육관 303호 수(5) 교육관 303호
문과대학,서울,ENGL429,00,전공선택,영어영문학과,최근영미문학,김양순,3(3),월(5) 서관 307호 수(5) 서관 307호
문과대학,서울,ENGL433,00,전공선택,영어영문학과,영어교과교재연구및지도법(영강),이지영,2(2),월(1) 교양관 315호 수(1) 교양관 315호
문과대학,서울,ENGL435,00,전공선택,영어영문학과,영문학과계몽주의(영강),최자윤,3(3),화(5) 교양관 311호 목(5) 교양관 311호
문과대학,서울,ENGL437,00,전공선택,영어영문학과,영어음성학응용,남호성,3(3),월(5) 교양관 403호 수(5) 교양관 403호
선택교양(기초과학),서울,LIBS153,22,교양,생명과학부,일반생물학실험I 2021 바이오시스템의과학부(101~119),김태성,1(3),화(2-4) 하나과학관 지하 220호
선택교양(기초과학),서울,LIBS153,23,교양,생명과학부,일반생물학실험I 2021 바이오시스템의과학부(120~138),김지현,1(3),화(2-4) 하나과학관 지하 222호
선택교양(기초과학),서울,LIBS153,24,교양,생명과학부,일반생물학실험I 2021 바이오시스템의과학부(139~157),송문정,1(3),화(2-4) 하나과학관 지하 223호
선택교양(기초과학),서울,LIBS153,25,교양,생명과학부,일반생물학실험I 2021 바이오시스템의과학부(158~끝),고용,1(3),목(2-4) 하나과학관 지하 220호
선택교양(기초과학),서울,LIBS153,26,교양,생명과학부,일반생물학실험I 2021 보건환경융합과학부(201~220),지성길,1(3),목(2-4) 하나과학관 지하 222호
선택교양(기초과학),서울,LIBS153,27,교양,생명과학부,일반생물학실험I 2021 보건환경융합과학부(221~240),김재홍,1(3),목(2-4) 하나과학관 지하 223호
선택교양(기초과학),서울,LIBS153,28,교양,생명과학부,일반생물학실험I 2021 보건환경융합과학부(241~260),임영복,1(3),월(7-9) 하나과학관 지하 223호
선택교양(기초과학),서울,LIBS153,29,교양,생명과학부,일반생물학실험I 2021 보건환경융합과학부(261~280),유성철,1(3),수(7-9) 하나과학관 지하 220호
선택교양(기초과학),서울,LIBS153,30,교양,생명과학부,일반생물학실험I 2021 보건환경융합과학부(281~300),김준,1(3),수(7-9) 하나과학관 지하 222호
자유정의진리,서울,GELI001,AK,교양,교양교육원,자유정의진리Ⅰ 강의실 : 과도관 B119호,정다영,3(3),화(6)  목(6)
자유정의진리,서울,GELI001,AL,교양,교양교육원,자유정의진리Ⅰ 강의실 : 과도관 B119호,정다영,3(3),화(7-8)  목(7-8)
자유정의진리,서울,GELI001,BA,교양,교양교육원,자유정의진리Ⅰ 강의실 : 과도관 B120호,김종만,3(3),월(1)  수(1)
자유정의진리,서울,GELI001,BB,교양,교양교육원,자유정의진리Ⅰ 강의실 : 과도관 B120호,김종만,3(3),월(2)  수(2)
자유정의진리,서울,GELI001,BC,교양,교양교육원,자유정의진리Ⅰ 강의실 : 과도관 B120호,최보경,3(3),월(3-4)  수(3-4)
자유정의진리,서울,GELI001,BD,교양,교양교육원,자유정의진리Ⅰ 강의실 : 과도관 B120호,최보경,3(3),월(5)  수(5)
자유정의진리,서울,GELI001,BE,교양,교양교육원,자유정의진리Ⅰ 강의실 : 과도관 B120호,김영건,3(3),월(6)  수(6)
자유정의진리,서울,GELI001,BF,교양,교양교육원,자유정의진리Ⅰ 강의실 : 과도관 B120호,김영건,3(3),월(7-8)  수(7-8)
자유정의진리,서울,GELI001,BG,교양,교양교육원,자유정의진리Ⅰ 강의실 : 과도관 B120호,김해인,3(3),화(1)  목(1)
자유정의진리,서울,GELI001,BH,교양,교양교육원,자유정의진리Ⅰ 강의실 : 과도관 B120호,김해인,3(3),화(2)  목(2)
ACADEMIC ENGLISH,서울,IFLS011,D5,교양,국제어학원,"ACADEMIC ENGLISHⅠ(영강) 중급/사범대학, 디자인조형학부(2021학번 신입생 우선 신청)
*2~4학년 미이수자 및 재수강자-수강신청 정정기간 중 전체 학년 기간에 수강신청 가능 ",잼버졸탄폴,1(2),화(6) 국제관 408B호 목(6) 국제관 408B호
ACADEMIC ENGLISH,서울,IFLS011,D6,교양,국제어학원,"ACADEMIC ENGLISHⅠ(영강) 중급/정보대학-컴퓨터학과, 데이터과학과(2021학번 신입생 우선 신청)",Zoe Ksan Rubadeau,1(2),월(5) 교양관 203호 수(5) 교양관 203호
ACADEMIC ENGLISH,서울,IFLS011,D7,교양,국제어학원,"ACADEMIC ENGLISHⅠ(영강) 중급/정보대학-컴퓨터학과, 데이터과학과(2021학번 신입생 우선 신청)",Zoe Ksan Rubadeau,1(2),월(6) 국제관 511호 수(6) 국제관 511호
ACADEMIC ENGLISH,서울,IFLS011,D8,교양,국제어학원,"ACADEMIC ENGLISHⅠ(영강) 중급/정보대학-컴퓨터학과, 데이터과학과(2021학번 신입생 우선 신청)",Zoe Ksan Rubadeau,1(2),화(2) 국제관 408B호 목(2) 국제관 408B호
ACADEMIC ENGLISH,서울,IFLS011,D9,교양,국제어학원,"ACADEMIC ENGLISHⅠ(영강) 중급/정보대학-컴퓨터학과, 데이터과학과(2021학번 신입생 우선 신청)",Zoe Ksan Rubadeau,1(2),화(3) 국제관 408B호 목(3) 국제관 408B호
ACADEMIC ENGLISH,서울,IFLS011,E1,교양,국제어학원,"ACADEMIC ENGLISHⅠ(영강) 중급/정보대학-컴퓨터학과, 데이터과학과(2021학번 신입생 우선 신청)",Zoe Ksan Rubadeau,1(2),화(4) 국제관 408B호 목(4) 국제관 408B호
ACADEMIC ENGLISH,서울,IFLS011,E2,교양,국제어학원,"ACADEMIC ENGLISHⅠ(영강) 중급/정보대학-컴퓨터학과, 데이터과학과(2021학번 신입생 우선 신청)",Zoe Ksan Rubadeau,1(2),월(4) 국제관 511B호 수(4) 국제관 511B호
ACADEMIC ENGLISH,서울,IFLS011,E3,교양,국제어학원,"ACADEMIC ENGLISHⅠ(영강) 중급/공과대학, 정보보호학부, 스마트보안학부 (2021학번 신입생 우선 신청)
*2~4학년 미이수자 및 재수강자-수강신청 정정기간 중 전체 학년 기간에 수강신청 가능 ",Youn-Soo Chang,1(2),화(4) 국제관 307A호 목(4) 국제관 307A호
ACADEMIC ENGLISH,서울,IFLS011,E4,교양,국제어학원,"ACADEMIC ENGLISHⅠ(영강) 중급/공과대학, 정보보호학부, 스마트보안학부 (2021학번 신입생 우선 신청)
*2~4학년 미이수자 및 재수강자-수강신청 정정기간 중 전체 학년 기간에 수강신청 가능 ",THOMAS COURCHAINE,1(2),월(4) 국제관 511A호 수(4) 국제관 511A호
ACADEMIC ENGLISH,서울,IFLS011,G1,교양,국제어학원,ACADEMIC ENGLISHⅠ(영강) 체육특기자반,Hudson Lim,1(2),월(1-2) 국제관 312호
문과대학,서울,LBNC201,00,전공필수,LB&C융합전공,"언어,뇌,컴퓨터의이해",홍정하,3(3),화(6) 교육관 201호 목(6) 교육관 201호
문과대학,서울,EMLA214,00,전공선택,EML융합전공,기초스페인어,조혜진,3(3),월(7-8) 서관 132호 수(7-8) 서관 132호
문과대학,서울,GLEA201,00,전공필수,GLEAC융합전공,동아시아학의이해,김준연 박대재이용욱 박상수한정선 김수미김영근 편주현최귀묵 양원석,3(3),금(5-6) 서관 401호
문과대학,서울,COLA200,01,전공선택,문과대학,"인문융합세미나 (문과대 1소속자만 수강가능,이중/복수/부전공수강불가,문과대 홈페이지공지 필수확인)",정태헌 예대열,3(3),화(6-8) 서관 223호
문과대학,서울,SOCI295,00,전공필수,사회학과,사회통계,김세현,3(3),월(1) 서관 215호 수(1) 서관 215호
문과대학,서울,SOCI315,00,전공선택,사회학과,사회발전론,김경필,3(3),월(3-4) 미디어관 602호 수(3-4) 미디어관 602호
문과대학,서울,SOCI321,00,전공선택,사회학과,데이터사이언스와사회학(영강),신은경,3(3),화(6) 서관 317호 목(6) 서관 317호
문과대학,서울,SOCI343,00,전공선택,사회학과,비교사회학,이향아,3(3),금(1-2) 서관 307호
문과대학,서울,SOCI347,00,전공선택,사회학과,한국의사회와문화(영강),김철규,3(3),월(7-9) 서관 307호
문과대학,서울,SOCI348,00,전공선택,사회학과,집합행동론,홍성태,3(3),월(6) 수(6) 
문과대학,서울,SOCI358,00,전공선택,사회학과,직업과사회,이종선,3(3),월(5) 교양관 304호 수(5) 교양관 304호
문과대학,서울,SOCI360,00,전공선택,사회학과,과학기술사회학,김동광,3(3),화(5) 정경관 506호 목(5) 정경관 506호
문과대학,서울,SOCI362,00,전공선택,사회학과,종교사회학,박수호,3(3),금(3-5) 교양관 202호
문과대학,서울,SPAN352,00,전공선택,서어서문학과,스페인어교수법(외국어강의),양성혜,3(3),화(6) 교양관 414호 목(6) 교양관 414호
문과대학,서울,SPAN356,00,전공선택,서어서문학과,스페인어권사회의이해,김희순,3(3),월(5) 법학관구관 207호 수(5) 법학관구관 207호
문과대학,서울,SPAN361,00,전공선택,서어서문학과,스페인희곡,김선욱,3(3),월(1) 서관 314A호 수(1) 서관 314A호
문과대학,서울,SPAN364,00,전공선택,서어서문학과,스페인문학비평,장재원,3(3),화(6) 국제관 301호 목(6) 서관 223호
문과대학,서울,SPAN369,00,전공선택,서어서문학과,라틴아메리카작가론(외국어강의),Sebastian Patron Saade,3(3),월(3-4) 서관 314A호 수(3-4) 서관 314A호
문과대학,서울,SPAN371,00,전공선택,서어서문학과,스페인중세문학,백승욱,3(3),화(5) 교양관 413호 목(5) 교양관 413호
문과대학,서울,SPAN375,00,전공선택,서어서문학과,돈키호테론,안영옥,3(3),화(2) 서관 314B호 목(2) 서관 314B호
문과대학,서울,SPAN386,00,전공선택,서어서문학과,스페인어음성음운론(외국어강의),정혜윤,3(3),월(2) 국제관 225호 수(2) 국제관 225호
문과대학,서울,SPAN411,00,전공선택,서어서문학과,스페인문학과신화,전미연,3(3),월(3-4) 교육관 406호 수(3-4) 교육관 406호
문과대학,서울,SPAN415,00,전공선택,서어서문학과,라틴아메리카페미니즘연구,최은경,3(3),화(7-8) 서관 316A호 목(7-8) 서관 316A호
문과대학,서울,HOEW411,00,전공선택,사학과,중세교회와세속문화,홍용진,3(3),화(2) 교육관 201호 목(2) 교육관 201호
문과대학,서울,HOEW417,00,전공선택,사학과,서양의자본주의와제국주의,민경현,3(3),수(1) 법학관구관 B104호 금(1) 법학관구관 B104호
문과대학,서울,HOEW421,00,전공선택,사학과,중국사특강Ⅰ,권인용,3(3),화(2) 교육관 307호 목(2) 교육관 307호
문과대학,서울,HOEW431,00,전공선택,사학과,서양사특강Ⅰ(영강),LEBEDEV SERGEI,3(3),월(6) 사대신관 124호 수(6) 사대신관 124호
문과대학,서울,HOEW451,00,전공선택,사학과,중국사학사,박시현,3(3),화(2) 사대신관 402호 목(2) 사대신관 402호
문과대학,서울,HOEW457,00,전공선택,사학과,내륙아시아와중화세계,권용철,3(3),월(3-4) 법학관신관 209호 수(3-4) 법학관신관 209호
문과대학,서울,FRAN347,00,전공선택,불어불문학과,프랑스어권문학,김보현,3(3),화(1) 서관 224B호 목(1) 서관 224B호
문과대학,서울,FRAN349,00,전공선택,불어불문학과,번역의이해,박선희,3(3),화(3-4) 서관 224A호 목(3-4) 서관 224A호
문과대학,서울,FRAN351,00,전공선택,불어불문학과,프랑스시의이해,김준현,3(3),화(6) 서관 224A호 목(6) 서관 224A호
문과대학,서울,FRAN359,00,전공선택,불어불문학과,프랑스문화산업,조주은,3(3),월(6) 법학도서관 B101호 수(6) 법학도서관 B101호
문과대학,서울,FRAN427,00,전공선택,불어불문학과,프랑스어교과교육론(외국어강의),Simon Kim,3(3),월(2) 교육관 406호 수(2) 교육관 406호
